,playerID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,post_G,post_AB,post_R,post_H,post_2B,post_3B,post_HR,post_RBI,post_SB,post_CS,post_BB,post_SO,post_IBB,post_HBP,post_SH,post_SF,post_GIDP,fielding_G,fielding_GS,InnOuts,PO,A,E,DP,PB,fielding_WP,fielding_SB,fielding_CS,ZR,fielding_post_G,fielding_post_GS,post_InnOuts,post_PO,post_A,post_E,post_DP,post_TP,post_PB,fielding_post_SB,fielding_post_CS,inducted,seasons_played
9601,jonesto02,982.0,0.0,19.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,1.0,3216.0,70.0,112.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
9602,jonestr01,493.0,0.0,1303.0,173.0,356.0,56.0,6.0,27.0,164.0,62.0,19.0,100.0,140.0,10.0,13.0,7.0,11.0,37.0,0.0,,,,,,,,,,,,,,,,,,336.0,258.0,7183.0,555.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6.0
9603,joneswi01,1691.0,0.0,5826.0,786.0,1502.0,252.0,33.0,190.0,812.0,40.0,17.0,755.0,541.0,24.0,22.0,74.0,37.0,148.0,0.0,4.0,14.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1616.0,811.0,21562.0,2050.0,2934.0,192.0,273.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,107.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,,15.0
9604,jonnabu01,103.0,0.0,235.0,26.0,54.0,7.0,1.0,0.0,20.0,0.0,0.0,12.0,23.0,0.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,86.0,0.0,0.0,197.0,45.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6.0
9605,jonnacl01,137.0,0.0,90.0,5.0,5.0,1.0,1.0,0.0,4.0,0.0,0.0,5.0,49.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,5.0,77.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0
9606,joosted01,1574.0,0.0,5606.0,874.0,1339.0,238.0,35.0,134.0,601.0,61.0,31.0,1043.0,827.0,2.0,33.0,101.0,0.0,83.0,0.0,7.0,25.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1560.0,37.0,1052.0,3276.0,4502.0,357.0,1042.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,177.0,14.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,,17.0
9607,jordabr01,1456.0,0.0,5160.0,755.0,1454.0,267.0,37.0,184.0,821.0,119.0,48.0,353.0,842.0,25.0,74.0,2.0,57.0,118.0,0.0,38.0,140.0,16.0,35.0,6.0,1.0,6.0,27.0,1.0,2.0,11.0,27.0,4.0,1.0,0.0,2.0,4.0,1362.0,1289.0,33816.0,2852.0,96.0,35.0,32.0,0.0,0.0,0.0,0.0,0.0,37.0,36.0,961.0,91.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0
9608,jordabu01,811.0,0.0,2980.0,396.0,890.0,153.0,35.0,17.0,281.0,20.0,0.0,182.0,109.0,0.0,5.0,49.0,0.0,68.0,0.0,,,,,,,,,,,,,,,,,,716.0,0.0,0.0,6266.0,521.0,73.0,530.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.0
9609,jordach01,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
9610,jordadu01,165.0,0.0,519.0,48.0,108.0,21.0,3.0,0.0,40.0,16.0,0.0,32.0,101.0,0.0,3.0,23.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,162.0,79.0,4002.0,312.0,357.0,44.0,32.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
9611,jordaha01,3.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,3.0,0.0,78.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
9612,jordaji01,376.0,0.0,1273.0,102.0,327.0,51.0,4.0,2.0,118.0,8.0,0.0,37.0,76.0,0.0,2.0,16.0,0.0,24.0,0.0,,,,,,,,,,,,,,,,,,355.0,0.0,0.0,705.0,1013.0,62.0,151.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
9613,jordake01,560.0,0.0,1409.0,138.0,363.0,70.0,5.0,23.0,175.0,2.0,3.0,73.0,181.0,5.0,11.0,3.0,12.0,37.0,0.0,,,,,,,,,,,,,,,,,,376.0,274.0,7653.0,992.0,534.0,33.0,154.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.0
9614,jordale01,7.0,7.0,10.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.0,2.0,81.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
9615,jordami01,37.0,0.0,125.0,8.0,12.0,1.0,0.0,0.0,6.0,5.0,0.0,15.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,37.0,0.0,870.0,62.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
9616,jordami02,8.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
9617,jordani01,8.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,8.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
9618,jordari01,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
9619,jordari02,677.0,0.0,2104.0,261.0,592.0,116.0,10.0,55.0,304.0,10.0,6.0,77.0,303.0,17.0,15.0,0.0,25.0,61.0,0.0,5.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,521.0,485.0,12729.0,4317.0,217.0,34.0,342.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.0
9620,jordari03,69.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,69.0,0.0,211.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
9621,jordasc01,7.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,6.0,3.0,91.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
9622,jordasl01,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2.0,0.0,33.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
9623,jordata01,18.0,0.0,28.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,18.0,15.0,283.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
9624,jordati01,540.0,0.0,1813.0,220.0,474.0,74.0,24.0,32.0,232.0,48.0,0.0,254.0,265.0,0.0,9.0,48.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,518.0,509.0,13623.0,5134.0,228.0,112.0,208.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,7.0
9625,jordato01,39.0,0.0,96.0,5.0,23.0,4.0,2.0,1.0,6.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,29.0,0.0,0.0,91.0,12.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
9626,jorgear01,307.0,0.0,738.0,79.0,176.0,31.0,5.0,4.0,89.0,3.0,3.0,85.0,73.0,0.0,0.0,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,286.0,0.0,0.0,1128.0,92.0,28.0,19.0,10.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,11.0
9627,jorgefe01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,2.0,2.0,23.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
9628,jorgemi01,1633.0,0.0,3421.0,429.0,833.0,132.0,13.0,95.0,426.0,58.0,44.0,532.0,589.0,51.0,25.0,31.0,25.0,64.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1335.0,815.0,24330.0,6983.0,546.0,54.0,602.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
9629,jorgeor01,144.0,0.0,157.0,10.0,23.0,2.0,0.0,0.0,9.0,0.0,0.0,8.0,38.0,0.0,0.0,6.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,144.0,0.0,0.0,22.0,134.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
9630,jorgepi01,6.0,0.0,14.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
9631,jorgery01,10.0,0.0,20.0,3.0,3.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,9.0,5.0,143.0,37.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,3.0
9632,jorgesp01,267.0,0.0,755.0,97.0,201.0,40.0,11.0,9.0,107.0,5.0,0.0,106.0,75.0,0.0,3.0,11.0,0.0,7.0,0.0,11.0,31.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,187.0,343.0,33.0,35.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,234.0,9.0,18.0,2.0,1.0,0.0,0.0,0.0,0.0,,5.0
9633,jorgete01,91.0,0.0,233.0,21.0,56.0,9.0,0.0,1.0,19.0,2.0,2.0,17.0,37.0,0.0,1.0,0.0,2.0,12.0,0.0,,,,,,,,,,,,,,,,,,93.0,66.0,1818.0,172.0,139.0,5.0,30.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
9634,josefe01,747.0,0.0,2527.0,322.0,708.0,135.0,14.0,54.0,324.0,102.0,57.0,203.0,507.0,28.0,9.0,3.0,14.0,50.0,0.0,,,,,,,,,,,,,,,,,,689.0,624.0,16881.0,1300.0,48.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,11.0
9635,josepca01,425.0,0.0,1263.0,133.0,281.0,58.0,4.0,32.0,127.0,2.0,2.0,73.0,320.0,2.0,11.0,14.0,5.0,29.0,0.0,3.0,9.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,418.0,371.0,9898.0,2895.0,187.0,22.0,27.0,23.0,0.0,184.0,84.0,0.0,3.0,3.0,75.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,7.0
9636,josepco01,44.0,0.0,88.0,7.0,15.0,5.0,0.0,1.0,10.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,26.0,16.0,491.0,44.0,31.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
9637,josepdo01,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,7.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
9638,josepdu01,470.0,0.0,1505.0,147.0,388.0,58.0,12.0,23.0,164.0,4.0,10.0,92.0,174.0,8.0,11.0,10.0,13.0,53.0,0.0,,,,,,,,,,,,,,,,,,436.0,401.0,10508.0,2246.0,225.0,28.0,40.0,44.0,62.0,192.0,102.0,3.0,,,,,,,,,,,,,8.0
9639,josepke01,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,11.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
9640,josepri01,270.0,0.0,633.0,69.0,154.0,26.0,1.0,13.0,65.0,2.0,3.0,51.0,141.0,5.0,2.0,5.0,3.0,15.0,0.0,,,,,,,,,,,,,,,,,,180.0,141.0,3961.0,682.0,179.0,26.0,71.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0
9641,josepto01,249.0,0.0,810.0,98.0,200.0,42.0,1.0,43.0,116.0,2.0,1.0,55.0,204.0,1.0,6.0,0.0,9.0,32.0,0.0,,,,,,,,,,,,,,,,,,227.0,199.0,5187.0,1560.0,94.0,15.0,168.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
9642,joshuvo01,822.0,0.0,2234.0,277.0,610.0,87.0,31.0,30.0,184.0,55.0,40.0,108.0,338.0,20.0,3.0,15.0,15.0,43.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,592.0,485.0,13139.0,1162.0,37.0,30.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,10.0
9643,jossad01,296.0,0.0,817.0,46.0,118.0,21.0,6.0,1.0,51.0,10.0,0.0,54.0,297.0,0.0,1.0,39.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,295.0,204.0,7134.0,185.0,848.0,36.0,24.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,9.0
9644,jourdte01,75.0,0.0,196.0,19.0,42.0,5.0,3.0,0.0,11.0,5.0,2.0,19.0,21.0,0.0,5.0,3.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,56.0,0.0,0.0,449.0,23.0,9.0,37.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
9645,journji01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,12.0,0.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
9646,joyce01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
9647,joycebe01,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,43.0,1.0,134.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
9648,joycebi01,906.0,0.0,3310.0,822.0,971.0,153.0,106.0,70.0,609.0,266.0,0.0,721.0,380.0,0.0,108.0,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,906.0,0.0,23358.0,2418.0,1631.0,510.0,192.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.0
9649,joycebo01,44.0,0.0,54.0,4.0,6.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,44.0,0.0,0.0,7.0,38.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
9650,joycedi01,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,5.0,3.0,39.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
9651,joycema01,1400.0,0.0,3718.0,537.0,898.0,206.0,15.0,149.0,503.0,35.0,23.0,559.0,935.0,28.0,32.0,3.0,43.0,76.0,0.0,22.0,53.0,1.0,8.0,2.0,0.0,1.0,5.0,1.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,1022.0,854.0,22818.0,1628.0,34.0,29.0,8.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,307.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0
9652,joycemi01,31.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,31.0,1.0,162.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
9653,joynewa01,2033.0,0.0,7127.0,973.0,2060.0,409.0,26.0,204.0,1106.0,60.0,39.0,833.0,825.0,109.0,38.0,26.0,91.0,168.0,0.0,22.0,53.0,7.0,13.0,3.0,0.0,2.0,6.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,1.0,1913.0,1798.0,48180.0,16081.0,1470.0,99.0,1611.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,402.0,121.0,10.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,16.0
9654,joypo01,36.0,0.0,130.0,12.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,36.0,0.0,900.0,331.0,7.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
9655,juddmi01,28.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,28.0,8.0,225.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0
9656,juddos01,206.0,0.0,317.0,36.0,83.0,11.0,5.0,3.0,19.0,0.0,0.0,27.0,37.0,0.0,1.0,11.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,161.0,0.0,0.0,38.0,186.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,8.0
9657,juddra01,21.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,21.0,0.0,0.0,2.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
9658,judefr01,80.0,0.0,308.0,31.0,64.0,6.0,4.0,1.0,31.0,7.0,0.0,16.0,35.0,0.0,6.0,6.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,80.0,80.0,1947.0,95.0,14.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
9659,judenje01,147.0,0.0,119.0,5.0,13.0,3.0,0.0,1.0,13.0,0.0,0.0,1.0,60.0,0.0,1.0,11.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,76.0,1599.0,20.0,55.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0
9660,judgeaa01,993.0,264.0,3564.0,736.0,1026.0,173.0,5.0,315.0,716.0,53.0,16.0,693.0,1209.0,68.0,33.0,0.0,26.0,100.0,0.0,58.0,220.0,37.0,45.0,6.0,0.0,16.0,34.0,5.0,1.0,36.0,86.0,1.0,2.0,0.0,3.0,4.0,820.0,800.0,20979.0,1623.0,46.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,1551.0,135.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,9.0
9661,judgejo01,2171.0,0.0,7898.0,1184.0,2352.0,433.0,159.0,71.0,1034.0,213.0,92.0,965.0,478.0,0.0,51.0,257.0,0.0,3.0,0.0,14.0,49.0,6.0,14.0,2.0,0.0,1.0,4.0,0.0,2.0,8.0,4.0,1.0,0.0,1.0,1.0,0.0,2086.0,0.0,0.0,19265.0,1301.0,142.0,1500.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,381.0,121.0,6.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,20.0
9662,judniwa01,790.0,0.0,2786.0,424.0,782.0,150.0,29.0,90.0,420.0,20.0,24.0,385.0,298.0,0.0,7.0,29.0,0.0,45.0,0.0,4.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,753.0,0.0,0.0,2850.0,116.0,34.0,146.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,96.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0
9663,judsoho01,208.0,0.0,150.0,7.0,14.0,3.0,0.0,0.0,7.0,0.0,0.0,13.0,61.0,0.0,1.0,16.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,207.0,8.0,280.0,17.0,109.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.0
9664,judyjo01,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,12.0,0.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
9665,judyly01,8.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,5.0,0.0,0.0,9.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
9666,juelire01,17.0,0.0,46.0,5.0,11.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,12.0,0.0,0.0,21.0,24.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
9667,julieed01,203.0,203.0,604.0,96.0,142.0,25.0,1.0,24.0,58.0,9.0,0.0,97.0,230.0,0.0,4.0,1.0,3.0,10.0,0.0,4.0,11.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,170.0,139.0,3530.0,184.0,305.0,7.0,47.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,66.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0
9668,juliojo01,453.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,453.0,0.0,1401.0,17.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,9.0
9669,julksco01,159.0,159.0,471.0,52.0,110.0,21.0,0.0,9.0,47.0,20.0,5.0,37.0,125.0,0.0,1.0,0.0,3.0,12.0,0.0,,,,,,,,,,,,,,,,,,127.0,102.0,2784.0,170.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
9670,jumonge01,17.0,0.0,41.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,13.0,0.0,0.0,21.0,25.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
9671,jungeer01,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,10.0,1.0,61.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
9672,jungeke01,28.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,25.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0
9673,jungja01,34.0,34.0,79.0,14.0,19.0,5.0,0.0,0.0,3.0,0.0,1.0,15.0,29.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,573.0,10.0,34.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
