,career_DivWin,career_WCWin,career_LgWin,career_WSWin,career_team_wins,career_team_games,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,post_G,post_AB,post_R,post_H,post_2B,post_3B,post_HR,post_RBI,post_SB,post_CS,post_BB,post_SO,post_IBB,post_HBP,post_SH,post_SF,post_GIDP,fielding_G,fielding_GS,InnOuts,PO,A,E,DP,PB,fielding_WP,fielding_SB,fielding_CS,ZR,fielding_post_G,fielding_post_GS,post_InnOuts,post_PO,post_A,post_E,post_DP,post_TP,post_PB,fielding_post_SB,fielding_post_CS,inducted,seasons_played,ALCS MVP,All-MLB Team - First Team,All-MLB Team - Second Team,All-Star Game MVP,Babe Ruth Award,Baseball Magazine All-Star,Bob Feller Act of Valor Award - HOF Player,Bob Feller Act of Valor Award - MLB Player,Bob Feller Act of Valor Award - Patriot Award,Branch Rickey Award,Comeback Player of the Year,Cy Young Award,Gold Glove,Hank Aaron Award,Hutch Award,Lou Gehrig Memorial Award,MLB Players Choice Comeback Player,MLB Players Choice Man of the Year,MLB Players Choice Outstanding Pitcher,MLB Players Choice Outstanding Player,MLB Players Choice Outstanding Rookie,MLB Players Choice Player of the Year,MLB Players Curt Flood Award,Majestic Athletic Always Game Award,Most Valuable Player,NLCS MVP,Outstanding DH Award,Pitcher of the Month,Pitching Triple Crown,Platinum Glove,Player of the Month,Player of the Week,Reliever of the Month,Reliever of the Year,Reliever of the Year Award,Roberto Clemente Award,Rookie of the Month,Rookie of the Year,SIlver Slugger,Silver Slugger,TSN All-Star,TSN Comeback Player of the Year,TSN Fireman of the Year,TSN Guide MVP,TSN Major League Player of the Year,TSN Pitcher of the Year,TSN Player of the Year,TSN Reliever of the Year,TSN Rookie Pitcher of the Year,TSN Rookie Player of the Year,TSN Rookie of the Year,This Year in Baseball Best Bounceback Player,This Year in Baseball Best Breakout Player,This Year in Baseball Best Defensive Player,This Year in Baseball Best Major Leaguer,This Year in Baseball Best Major Leaguer - Postseason,This Year in Baseball Best Moment,This Year in Baseball Best Performance,This Year in Baseball Best Pitcher,This Year in Baseball Best Play - Defense,This Year in Baseball Best Play - Offense,This Year in Baseball Best Player,This Year in Baseball Best Rookie,This Year in Baseball Best Social Media Personality,This Year in Baseball Breakout Hitter of the Year,This Year in Baseball Breakout Pitcher of the Year,This Year in Baseball Breakout Player of the Year,This Year in Baseball Closer of the Year,This Year in Baseball Defensive Player of the Year,This Year in Baseball Dependable Player of the Year,This Year in Baseball Hitter of the Year,This Year in Baseball Hitting Performance of the Year,This Year in Baseball Moment of the Year,This Year in Baseball Oddity of the Year,This Year in Baseball Performance of the Year,This Year in Baseball Pitching Performance of the Year,This Year in Baseball Play of the Year,This Year in Baseball Player of the Year,This Year in Baseball Postseason MVP,This Year in Baseball Postseason Moment of the Year,This Year in Baseball Rookie of the Year,This Year in Baseball Setup Man of the Year,This Year in Baseball Starter of the Year,This Year in Baseball X-Factor Player of the Year,Triple Crown,World Series MVP,retired_five,hof_eligibility
ALCS MVP,0.16530147809045745,0.10785253253773401,0.07959161258066795,0.08255550127722942,0.11583017079776867,0.1014981332280806,0.07591538300912008,,0.06081616507620896,0.06485030057370852,0.06173002170044262,0.07155564688664065,0.0028214497775663977,0.08482620756734066,0.06594080019981938,0.057967840528416914,0.07048984587877272,0.062375118227397774,0.07289171666093801,0.07578777927856464,0.03731020474544969,-0.01741930361724118,0.10896869242175614,0.08711648575824799,,0.20347653192886486,0.16212835474620815,0.17398554580107584,0.1705368601133382,0.15319567576349302,0.10753830145310114,0.16987671461232867,0.19514309935544033,0.14240786179470474,0.11122170325390543,0.16176230956761167,0.1408394756050488,0.1371007004345883,0.0798594135128488,0.047971701532769695,0.1866759489029955,0.14735106962506278,0.06411923288369532,0.1029872262038818,0.08457083326000807,0.010199555337268101,0.03584853304264821,-0.00797489468627418,0.029150210213864852,-0.021721853199018537,-0.010854525123143173,-0.023427545473021887,-0.021856741793417744,-0.010017444088479727,0.1885804297800749,0.17368426557352398,0.16843806621065682,0.06030116605896588,0.10791113585090664,0.12240296728926155,0.06354220783899078,-0.0015632336890117433,-0.010612116980825018,,,0.06375493798865108,0.1088306606762176,1.0,,,0.08409000952059638,0.12458252665438779,-0.01940744448460391,0.05216320867482477,-0.0022110768136194264,-0.0015632336890117453,0.0346579268183259,0.03411650930468739,0.026081262491284993,0.09744472191757322,0.046464554067798536,0.016509653355509055,0.012190220535057973,0.04836582728277356,0.024221753898199593,0.01855393844232126,0.03322902843214744,-0.0070109334122470356,-0.0039051216796721936,-0.0031278703250889476,,0.036351919908125335,0.02186612450320771,0.11775410506104403,0.10868115711792525,-0.00702537195772361,-0.0015632336890117463,0.10180972459220404,0.1419448061928834,0.03450444222411136,,0.09278735190011317,0.1264008528569175,0.012836257527177462,0.02321690798595254,,0.10049210279027788,0.09261028190310173,0.05650177269920341,0.0588046821497443,-0.0069564723516654025,0.0236108762062203,0.02197074281137976,0.01980339692928232,0.10077179471588302,0.0626445253459254,0.03245176315364653,-0.008599542226546028,-0.0015632336890117435,,,,,,,,,-0.001563233689011747,0.1788015912569633,,,-0.0015632336890117433,-0.0015632336890117463,-0.0015632336890117442,0.15443116430752776,0.05312456061417465,-0.001563233689011744,0.1111499096095778,,-0.002357111924587483,-0.004139641931925425,-0.0038319899264052286,-0.002211076813619428,-0.004695319159576216,,0.10145641536345447,-0.004139641931925437,-0.0031278703250889463,-0.003497588652777222,0.0698567358997549,-0.0015632336890117433,-0.005602685766201194,0.12155568193061733,,
All-MLB Team - First Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All-MLB Team - Second Team,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All-Star Game MVP,0.12806625164548568,0.05474525053121092,0.064660726491113,0.05308049420195434,0.1718776391891631,0.16074356729625022,0.20263655819182244,,0.19205910198549528,0.18593641801515107,0.19395882886342034,0.1887219844014162,0.06994012446903915,0.23093537699930186,0.20194834822006397,0.10796475612327974,0.14398663988042065,0.17125393948369744,0.20493597973963756,0.24979070773455897,0.10994699188651913,-0.021080268259494134,0.24765204777985708,0.23225669988700762,,0.1987853427446884,0.2088724524544868,0.18746005035521385,0.21865169834350467,0.18861995807482373,0.10127742232719238,0.17523771017940779,0.19422926190123133,0.12730400922287977,0.12214938888590197,0.14119408097349373,0.18475876727517648,0.10415160925918063,0.08537292484118306,0.05229493968125012,0.17121788420071712,0.173721263707073,0.2037700084216275,0.25428319618013373,0.22999945443624276,0.13877517078402887,0.07617510769223546,0.03254779657198379,0.11001206737923881,-0.00021178562488973323,-0.013872351042936009,0.05854454966928652,0.03927936774497441,-0.012802540817938139,0.2080921988572085,0.2118836498584691,0.21629158339089324,0.20083998854504453,0.15012721658454212,0.12522681058757404,0.18320565957639828,-0.001997851241771799,0.007878644977061257,,,0.1881507993615009,0.18158657821521926,0.08409000952059638,,,1.0,0.0509762159531261,-0.024803193109083438,0.035179060620350644,-0.0028258107465269815,-0.0019978512417717963,0.02141987902429132,0.08006851960707743,0.07496696577926668,0.20450076256488625,0.04968331049170438,0.025847496157357718,0.12485625634382698,0.051042361776580815,0.05738927076059884,0.04633188994660268,0.03514311715823685,0.04982543910484684,-0.0049908419015299655,-0.003997495484523915,,0.16998925247833446,0.07782976336588296,0.015085559620910923,0.05096811494914246,0.04151281552580076,-0.0019978512417717976,0.14419298483614137,0.20353838135762783,0.021674008475583397,,0.041794363749624766,0.2054352789109289,0.06668945731501062,0.1478283544503012,,0.24191755654457203,0.30314729476789376,0.045984580796298136,0.007881575147718246,-0.008890543380569112,0.16089628678190238,0.050875955143286675,0.21569333934779564,0.07018534872044131,0.021161183416080514,0.18072385980191255,0.08515066959874348,0.1290768596399622,,,,,,,,,-0.0019978512417717976,-0.001997851241771798,,,-0.001997851241771798,-0.0019978512417717993,-0.0019978512417717985,0.11053490250254362,0.03642466767581877,0.1290768596399622,0.037673451040540804,,0.11557165170064769,-0.005290564572860687,0.04865368710976507,-0.002825810746526983,0.08148708864872593,,-0.003461414814073607,0.0442955112276768,-0.00399749548452392,-0.004470004633520573,-0.004897377715653991,-0.001997851241771798,0.051561689062911246,0.04957040126526579,,
Babe Ruth Award,0.12529862558261506,0.04965587810391545,0.1623129418223949,0.20679035543690855,0.12181162137111902,0.09496741247760047,0.06833575532025489,,0.05258910733166402,0.05205094428276128,0.05026591913333324,0.05014959399940722,-0.0035372047181069996,0.09404486380256227,0.06223641309334316,0.018380536291585026,0.039429284908961526,0.052488339119753945,0.09420971656256094,0.09445734232763776,0.05779168734779302,0.007570436219499279,0.09430162933645252,0.09143350635872674,,0.19688710282914898,0.16724642160936384,0.16484186864170733,0.17361108995600097,0.15936047239450127,0.08312884387186949,0.18012845802092164,0.1719679652665625,0.07568262163053724,0.07441588166316143,0.14458182787896984,0.17745097389614706,0.11026535132051984,0.12889640692927865,0.13579967190173728,0.09034741645950126,0.12666538775053904,0.06009055546987878,0.10257989328365501,0.07979653238252034,0.0055173338215874675,0.03785325779735652,-0.005002566105014784,0.034236717328546315,-0.015610106068235187,0.025485917702223897,-0.006635196498762333,-0.0005970185144631482,0.030455160710613823,0.19103179129617656,0.1831402598105131,0.1772594591825677,0.06597979611962958,0.16742926320722906,0.11524451163238017,0.12174056087497051,-0.002260902085970563,0.015588680629625526,,,0.1671809487599819,0.11321114690177554,0.12458252665438779,,,0.0509762159531261,1.0,-0.01596886021220222,0.11261481228039164,-0.003197876437344201,-0.0022609020859705705,0.07712901155567284,0.01913658322201298,0.1800848799269975,0.09833655047947513,0.1368667037652508,0.13609417867268656,0.1175192159366087,0.007099589162718519,0.03361928990523943,0.07820776500042492,0.10066522399323351,0.018133521959615963,0.06434502681877113,0.05854594199999506,,0.09403846434860554,0.07296548467941355,0.11039238360767514,0.13292974529776297,0.10316581556793486,-0.002260902085970564,0.07768777678531649,0.1376049379572331,0.047942843737405066,,0.08890314490627726,0.13795422847128874,0.002613440742754495,0.018331928763325605,,0.09643149759167048,0.16913151146400934,0.07829776081618439,0.04366077963789174,-0.010061133508976436,0.16444100619356525,0.1911057812059432,0.0826622226558342,0.09108261242938458,-0.016747376437277684,0.028966475514388513,0.03380236798069979,-0.0022609020859705653,,,,,,,,,-0.002260902085970564,0.12382207090832108,,,-0.002260902085970564,-0.002260902085970567,-0.002260902085970565,0.13318437034572678,-0.005724302506155749,-0.0022609020859705622,0.195140778527098,,0.11065895612930811,-0.005987156715499317,0.14899281458800276,0.0859695782239366,0.035287173586000926,,0.21453026210861986,0.041710525117978695,-0.004523833251770388,-0.0050585562072489485,0.09748114300178082,-0.0022609020859705622,0.020139714983226042,0.6663589403517507,,
Baseball Magazine All-Star,-0.16562159383755834,-0.09007927002592556,0.2527420849907785,0.2284028146168183,0.18587402129112626,0.14496640377797124,0.18302168312962713,,0.19020586240964765,0.2315902770652671,0.22928764181298647,0.2244425803999835,0.33970002679649053,0.10884236190258918,0.2407528067743768,0.1314208381457196,0.09831248762513226,0.20948135707558424,0.011363226866624884,-0.09002519333716585,0.08029834487636202,0.34877028415048694,-0.12856908663951527,-0.03708110566733671,,0.05974836044929457,0.09207398535130568,0.09365665034852946,0.10213979545762267,0.07292059433159019,0.14401580361514468,0.05086659884267987,0.08548572363042539,0.05959641417252145,0.12889939723284627,0.08390844481056198,0.024747506640565284,0.04621321063996715,0.03879913717641831,0.12998074504245793,0.03306551255245455,0.06942050760945041,0.2008178475918722,-0.13499081162947746,-0.14809019163191234,0.1337675614111548,0.13025572417596165,0.134099005156049,0.10557295826047441,-0.00132572338730123,-0.019157038572324807,-0.038612909509340675,-0.02559759850906688,-0.019541742219865987,0.07647339615474898,0.10596443712697982,0.10699716175808291,0.08188574141047186,0.09336866402436335,0.14600317627376064,0.06324988506742148,-0.003711490254500045,0.01013681704311283,,,0.41030711455211755,0.2151637732492756,-0.01940744448460391,,,-0.024803193109083438,-0.01596886021220222,1.0,0.002064754746693956,-0.005249624610436517,-0.003711490254500043,-0.01622171569606391,-0.014972517121104369,-0.020935303945641828,-0.04762660375983851,-0.01221279240024597,-0.02506281684180668,-0.002612615352270098,-0.021226033724622843,-0.012058848074558159,-0.015478509650812336,-0.013632867369543571,-0.01664563092352091,-0.009271691851717313,-0.0074263114405157165,,0.32718959825513133,-0.020796584894626453,-0.013660583200522904,-0.039052271051872006,0.26234699283156876,-0.0037114902545000413,-0.04327585254332938,-0.08427797543256582,-0.014646929053973141,,-0.019928377510925258,-0.0247790236033196,-0.020206481304735475,-0.02939963618526669,,-0.045325057052248506,0.2853173807630376,-0.03431125692953472,-0.022152579219740058,0.3572801951512798,0.12319534962819324,0.009702853852609978,0.049988096988541356,-0.01312440070734867,-0.027492444197872765,-0.03021342423061688,-0.010815609162697415,-0.003711490254500045,,,,,,,,,-0.0037114902545000413,-0.0037114902545000456,,,-0.0037114902545000448,-0.0037114902545000417,-0.003711490254500046,-0.00729233720906193,-0.009396998258899352,-0.0037114902545000448,-0.007044796050728093,,-0.005596346853555165,-0.009828498960493893,-0.00909805959733797,-0.0052496246104365195,-0.011147809457427587,,-0.006430412375359272,-0.009828498960493934,-0.007426311440515731,-0.008304111080947368,-0.009098059597337947,-0.0037114902545000443,0.2623370026764395,-0.027887548211155286,,
Bob Feller Act of Valor Award - HOF Player,0.06477911000778873,-0.02297552540155577,0.04933198292544741,0.050513869764251,0.108157030810869,0.10140815327130652,0.08437361894199413,,0.07177627991016404,0.06308365762760261,0.0732036024765133,0.06844377149328322,0.03509914371448469,0.0771542752230873,0.07885565381237407,0.009981705421526637,0.04279173487209532,0.05989365436809122,0.05511726816165747,0.1143308291178054,0.03755984995872795,0.005607194055327886,0.09334635025107223,0.09821669772028314,,0.06988158633939934,0.07226203453787318,0.08137165026885873,0.07836867168710933,0.07041302564071081,0.065835378406078,0.09309050361201776,0.07129698594775302,0.01720204752431081,0.05938809173568557,0.057754368786423975,0.038996941408453355,0.10772327034027533,0.007495628037012833,-0.014733523805550397,0.054711834040025546,0.05664745882488443,0.08765658860168057,0.0962284229078793,0.08617051736247013,0.07163509303220371,0.04051125457437975,0.024402489145081058,0.03874256695035735,0.03743181159895965,0.12622105500865544,0.06242275218255104,0.0684990675012772,0.10684155927995247,0.07630107829366109,0.08175243966191292,0.0819771036914517,0.08002344929464301,0.059843452530161906,0.08319601372295976,0.02170368974503569,-0.0009466488637768793,0.04538734329874578,,,0.182961848895602,0.1200574757025758,0.05216320867482477,,,0.035179060620350644,0.11261481228039164,0.002064754746693956,1.0,-0.0013389638209879368,-0.000946648863776878,0.0687259532957454,-0.003818874723808907,0.164141397578921,0.11004521724091673,-0.003114982192184971,0.1837345443070487,0.1620325751081704,-0.005413890197755797,-0.003075717311771904,0.08411728509935308,-0.0034771850444041603,-0.004245617398966599,-0.002364828129637602,-0.0018941473114993854,,0.1560291867838404,-0.005304355423557348,-0.0034842542155742277,0.11822503796855786,0.036417329836769013,-0.0009466488637768789,0.08171569779220712,0.13431172198393126,0.13912233036404761,,0.045685510641216995,0.08980304766434509,-0.005153844212540791,0.12548636123552614,,0.029085645509280837,0.22107001254005507,-0.008751393688214303,0.042212104598032416,-0.004212637364386981,0.114054047263664,0.053053061243423225,0.13230430938837243,0.058878736320242785,-0.007012194368774184,0.11130130756084249,-0.0052076327007176855,-0.0009466488637768781,,,,,,,,,-0.0009466488637768789,-0.0009466488637768793,,,-0.0009466488637768782,-0.0009466488637768786,-0.0009466488637768786,-0.0018599759826572007,-0.002396788652190246,-0.000946648863776879,-0.0017968383909605355,,-0.001427398437540276,-0.002506846774635297,0.12708833193558614,-0.001338963820987937,-0.0028433487448013012,,-0.0016401343264662918,-0.0025068467746353074,-0.0018941473114993893,-0.00211803797946782,-0.0023205416665049053,-0.000946648863776879,-0.0033928235758699833,0.10993618609701103,,
Bob Feller Act of Valor Award - MLB Player,0.020967994872234257,0.019061747052993648,-0.014675722944469456,-0.00441432532958828,-0.0018179708392610057,-0.003248912263834727,0.005298460451674611,,-0.002558603745935405,-0.00023695233426854705,-0.004040033488022695,0.0029376433978660146,-0.01489869062359535,0.01393042909408306,0.0017641101739259443,-0.012569888580699028,-0.010166100229441208,0.009471935010277207,0.018203092245103393,0.002510110629355637,0.005529145510888154,-0.01733118141054288,0.010901721940856597,0.006444097531750456,,0.02777717024476306,0.0273112301613435,0.017481575011972582,0.012857503862234795,0.03342887286839244,-0.007552708516593359,0.017263151129726515,0.004194422595755424,-0.006552062061791232,-0.007862627223683865,0.03946996264536035,0.04938299798058152,-0.0068726694599549505,0.010267750699969233,0.004705637322827308,0.015389063863315958,0.029175515871927328,0.007827704433995906,0.006494681909506503,0.004623494539026803,0.0022769222469083525,-0.012606909486684172,-0.010860478861740986,-0.0027773576446102157,-0.00587566153948393,-0.0029360991997817243,-0.006337043466740906,-0.005912148284835024,-0.0027096726239393873,0.03218294753736402,0.032257400524422726,0.03205320351647941,0.026979848956800903,-0.004694527522823195,-0.0013994142322241224,0.014079664905205666,-0.00042284753421346536,-0.0028705289104686053,,,-0.007318267874260197,-0.015004399241717746,-0.0022110768136194264,,,-0.0028258107465269815,-0.003197876437344201,-0.005249624610436517,-0.0013389638209879368,1.0,-0.00042284753421346845,-0.0018481289219272092,-0.0017058085867130222,-0.0027862586224975715,-0.005465773937577388,-0.0013913950457080176,-0.0028553894999865078,-0.0032194920317037664,-0.0024182674360269047,-0.0013738562744706987,-0.0017634559679120078,-0.0015531832111053856,-0.001896425292483055,-0.001056317481295358,-0.0008460745591655414,,-0.004352240203982178,-0.002369340625936361,-0.0015563408566829384,-0.004449198404791289,-0.0019003308527299498,-0.00042284753421346753,-0.0049303881417297,-0.00960173182644231,-0.0016687145619641106,,-0.0022704263553306684,-0.0028230571313442292,-0.002302110529450622,-0.004089093707518913,,-0.005163852603247563,-0.008217649200215026,-0.003909057923788839,-0.0025238281275771135,-0.0018816938256912008,-0.0028964576307826755,-0.003401576961783682,-0.003241790492549304,-0.0014952539536923577,-0.003132195275058798,-0.003442194660371731,-0.0023261366815593583,-0.0004228475342134674,,,,,,,,,-0.00042284753421346753,-0.0004228475342134659,,,-0.0004228475342134669,-0.00042284753421346796,-0.00042284753421346704,-0.0008308109670411403,-0.0010705935541568806,-0.0004228475342134656,-0.0008026087729788218,,-0.0006375879512979778,-0.001119754132568593,-0.001036535677871461,-0.0005980861244019162,-0.0012700622708733953,,-0.0007326124630395142,-0.0011197541325685902,-0.0008460745591655406,-0.0009460816689888684,-0.0010365356778714594,-0.00042284753421346574,-0.0015155007711666964,-0.0031772092037823866,,
Bob Feller Act of Valor Award - Patriot Award,0.018847953165679717,-0.0072557182733574924,0.005197184355140179,0.00482628262916632,0.006530959540371125,-0.001981293812888697,0.014060525769551862,,0.013728795546061873,0.015311317659197554,0.014080912778777672,0.010363023608306978,0.012005318408497315,-0.0019891546779212945,0.0012691108184345096,0.029810400660907437,0.03801276752179181,0.010107195062132021,0.013812847034988899,0.006194984894911526,-0.00018401782642622766,0.00038859752063396716,0.010239092020275517,0.006898889512626064,,0.01580123712037866,0.013879022300453077,0.014876066420097615,0.0036437581407996206,0.006163367724977167,0.027323628494830773,-0.005892940346317583,0.0002873415936165085,0.02281702232741738,-0.0055588859168051764,0.016188509240181625,0.009603492271755292,0.012812931423919042,0.019489750863104182,0.013301600455063482,0.02687514777849284,0.006938436626237053,0.009513594176185922,0.018020365749791375,0.01519257487339986,0.003385134331964139,-0.011019879189966034,-0.00681181286234511,-0.009944296444227715,-0.004154099037706621,-0.0020758252970261644,-0.004480296557280187,-0.004179895205973551,-0.0019157414639978066,0.014026093765137205,0.013484484491795113,0.013592792234609666,0.007792586846926664,-0.0045814065644308,0.03146639830496861,-0.0055470032595028515,-0.0002989536621823639,-0.0020294670318491553,,,-0.005174023270376089,0.003497258656650761,-0.0015632336890117453,,,-0.0019978512417717963,-0.0022609020859705705,-0.003711490254500043,-0.000946648863776878,-0.00042284753421346845,1.0,-0.001306629138616096,-0.001206008508311501,-0.001969887847477261,-0.0038643080616257673,-0.000983717796133147,-0.0020187634523300634,-0.0022761843344671954,-0.0017097176822405869,-0.0009713178659755161,-0.001246765268917225,-0.0010981022033480924,-0.001340774724624164,-0.0007468175971461975,-0.0005981756247257097,,-0.0030770385124699296,-0.0016751263748023752,-0.0011003346621728581,-0.0031455880648858267,-0.0013435359599258056,-0.000298953662182359,-0.0034857897272412204,0.00465443812948599,-0.0011797829928561544,,-0.00160519387893321,-0.0019959044328713856,-0.001627594624166363,0.10340861923412159,,-0.0036508493530234276,0.009018397950092134,-0.002763708162975114,-0.0017843492048770803,-0.0013303595617335114,-0.0020477986650417447,-0.002404918576176484,-0.0022919493703050064,-0.001057146155955405,-0.0022144654334827086,0.12284242349263387,-0.0016445811395883298,-0.0002989536621823624,,,,,,,,,-0.000298953662182359,-0.00029895366218236387,,,-0.0002989536621823632,-0.00029895366218236143,-0.0002989536621823633,-0.0005873842486517456,-0.0007569107960375507,-0.0002989536621823639,-0.0005674452670701444,,-0.00045077536838054454,-0.0007916673779306496,-0.0007328318408164474,-0.0004228475342134658,-0.0008979353936248068,,-0.0005179578005426824,-0.0007916673779306429,-0.0005981756247257133,-0.00066888075909895,-0.0007328318408164473,-0.0002989536621823638,-0.0010714606777197347,-0.0022462903295795184,,
Branch Rickey Award,0.09533612472095421,0.02074866976684751,0.01793876342431033,0.01743782695933599,0.09029456928324434,0.09499101806765353,0.07425873413505363,,0.06755002811714418,0.06995923502035999,0.07068676988894804,0.07667953840604093,0.034185504086399074,0.050579426007942956,0.054455976416822566,0.07997414213227745,0.10486295599718669,0.05643922360369209,0.06049544585355736,0.07260781707077862,0.05878333920329005,0.025350604937487763,0.08751281709638924,0.0772634985501878,,0.07936027948464063,0.0752335629551241,0.07254416146718325,0.07449832830386421,0.06069702640149579,0.0593127506231795,0.04085482026416327,0.06286213654655516,0.05552552310059716,0.037227245572881235,0.05525684858479374,0.05777706119649205,0.06413148831339494,0.10206396874055715,0.09026048825433598,0.03651501164044384,0.04921894801121014,0.07106238889879068,0.10381242437099102,0.0878814530623764,0.009485585428746406,0.009278364532401221,-0.01572648666104944,0.00020193430160287315,-0.015109706984137111,-0.009072756627133307,-0.009690963918903622,-0.013327225216574062,-0.008373082305269333,0.08323249869445978,0.08631714111412468,0.07966098141228647,0.01918427392934535,0.022373108890493258,0.02404644464562776,0.01220685575046023,-0.0013066291386160936,-0.008870139741112249,,,0.09323881072642905,0.1087338705889913,0.0346579268183259,,,0.02141987902429132,0.07712901155567284,-0.01622171569606391,0.0687259532957454,-0.0018481289219272092,-0.001306629138616096,1.0,-0.005271070596276856,0.02233353225401698,0.142396017183438,-0.004299510255936296,0.16382550448565308,0.2974158023249055,0.02908203640707518,0.14527912059992146,0.12250195530985925,-0.004799447264164697,-0.005860089857153981,-0.003264096604600968,0.11248933083707244,,-0.01344873366556919,0.10989154272317476,0.054278672894096144,0.06606996475388108,-0.005872158317788865,-0.001306629138616095,0.08889976509063253,0.10457557674962129,0.0986238414284191,,0.04830582156941017,0.3055085245802023,-0.007113686269189818,-0.01263559216140221,,0.15136704862164066,0.10763711928095805,0.010550761020473153,0.02697109938822114,-0.005814568570620773,-0.00895026134227617,0.04825278498713161,-0.010017364596278288,0.0857889031597879,-0.009678707531876964,0.018181312808113925,-0.007187928798456293,-0.0013066291386160953,,,,,,,,,-0.001306629138616095,-0.0013066291386160942,,,-0.0013066291386160949,0.22879763916714382,-0.001306629138616095,0.04766706111666061,0.0695159536053986,-0.0013066291386160938,-0.002480118541151564,,0.06742205759868342,-0.0034601203964010636,-0.0032029694164854945,-0.0018481289219272126,0.07286872500407048,,-0.0022638249346807917,-0.003460120396401055,-0.0026144309307698844,-0.0029234600563789494,0.09080699257965875,-0.001306629138616094,-0.004683005828294381,0.04686963622527521,,
Comeback Player of the Year,0.06160656110646309,0.18911396111128623,2.503397421485712e-05,0.008783082864022402,0.043550336767888755,0.040571102712046246,0.01762086863408556,,0.00498988486814049,0.01343171812670812,0.007136612801123721,0.01999554667772309,-0.024351511664099715,0.05960025714350201,0.02530601759251002,-0.009254411879705316,-0.00645684461007724,0.025816509505634196,0.037491997007000566,0.06219634643692515,0.04591085513752239,-0.042177405140965234,0.041305505353883595,0.023568353000222957,,0.08753685380098716,0.03903298392029123,0.04929540314511269,0.04491045102630155,0.042091894770388265,0.02238128903509179,0.05532053486315525,0.05337752397550226,0.03667945004518637,0.01571873629446071,0.05677177271945667,0.05049154355815603,0.0675309046341472,0.056695218657049816,0.0044790130421874744,0.05106085074271727,0.04639750356370566,0.013175524754996252,0.03401155048264415,0.02285362614494951,0.020637534992200047,-0.013054263723893804,-0.02416301659803426,0.024737733421178104,-0.016758044531954123,-0.008374083634589104,-0.01807395744342011,-0.016862108814641435,-0.007728289690250183,0.0866738622537167,0.03897046443990884,0.04388959893087731,0.046154354483610854,0.006980790269173868,0.019285129049779203,0.032436541375242975,-0.0012060085083114985,-0.00818706982841626,,,0.007345440128396947,0.030546789300020215,0.03411650930468739,,,0.08006851960707743,0.01913658322201298,-0.014972517121104369,-0.003818874723808907,-0.0017058085867130222,-0.001206008508311501,-0.005271070596276856,1.0,0.007126821691823277,0.020223421895848904,0.02810480956009172,0.05913872114253072,-0.009182351719037574,0.4917000629814752,0.03250088398911229,0.026135155977521425,0.04400899124069736,0.044863134208675735,-0.0030127357187738936,-0.0024130993666961463,,0.013659838542689725,-0.006757624729401453,-0.004438858366488403,0.05211417565169843,-0.005419956347297001,-0.001206008508311498,0.06352165698307585,0.09827712564129268,0.09635061439508825,,0.11928684379301734,-0.008051674999556302,0.1791659712562786,0.012160952759710228,,0.06678131812330373,0.02641131181367512,0.2975194129980035,0.026677023068064572,-0.005366801459637172,0.013067202126072014,0.004611291549682087,-0.00924594942583748,0.17190151154784894,0.021818749143997136,0.018258917452025965,-0.006634402243054937,0.22297757309225882,,,,,,,,,-0.0012060085083114985,-0.0012060085083114987,,,-0.0012060085083114979,-0.0012060085083114996,-0.001206008508311498,0.29128108145077986,0.06789691299564578,-0.0012060085083114987,-0.0022891300781932907,,-0.0018184722195260094,-0.0031936641503813156,-0.0029563158006978814,-0.001705808586713024,-0.003622359788872481,,-0.0020894927656706186,-0.003193664150381309,0.2218710806601182,-0.0026983308404066814,-0.002956315800697885,-0.0012060085083114987,-0.0043223778702632665,0.018552666937306804,,
