,playerID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,post_W,post_L,post_G,post_GS,post_CG,post_SHO,post_SV,post_IPouts,post_H,post_ER,post_HR,post_BB,post_SO,post_BAOpp,post_ERA,post_IBB,post_WP,post_HBP,post_BK,post_BFP,post_GF,post_R,post_SH,post_SF,post_GIDP,fielding_G,fielding_GS,InnOuts,PO,A,E,DP,PB,fielding_WP,fielding_SB,fielding_CS,ZR,fielding_post_G,fielding_post_GS,post_InnOuts,post_PO,post_A,post_E,post_DP,post_TP,post_PB,fielding_post_SB,fielding_post_CS,inducted,seasons_played
4698,detwedu01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,0.0,10.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
4699,detwiro01,30.0,51.0,307.0,100.0,1.0,0.0,2.0,2256.0,822.0,381.0,93.0,273.0,505.0,4.452,76.63,20.0,24.0,43.0,1.0,3311.0,48.0,428.0,32.0,22.0,83.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,3.0,2.0,0.15,0.0,1.0,0.0,0.0,0.0,25.0,0.0,1.0,1.0,1.0,0.0,307.0,100.0,2256.0,45.0,90.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,14.0
4700,deutsme01,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,7.0,4.0,1.0,3.0,2.0,0.28,5.68,0.0,1.0,0.0,0.0,28.0,0.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
4701,devarce01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,4.0,177.0,52.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,,,,,,,,,,,,,2.0
4702,devench01,5.0,3.0,16.0,10.0,4.0,0.0,0.0,246.0,74.0,34.0,1.0,62.0,31.0,0.67,7.989999999999999,0.0,4.0,0.0,0.0,375.0,6.0,44.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,0.0,3.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
4703,devench02,27.0,22.0,303.0,7.0,0.0,0.0,8.0,1200.0,343.0,177.0,58.0,111.0,415.0,2.982,69.92,5.0,9.0,14.0,1.0,1636.0,69.0,190.0,4.0,12.0,24.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,39.0,13.0,11.0,3.0,4.0,11.0,1.468,41.269999999999996,0.0,0.0,1.0,0.0,57.0,5.0,11.0,0.0,1.0,0.0,303.0,7.0,1200.0,28.0,38.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0
4704,deverjo01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,11.0,309.0,10.0,25.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
4705,devermi01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.0,885.0,24474.0,2410.0,44.0,29.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,192.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,12.0
4706,deverra01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.0,942.0,24824.0,709.0,1685.0,141.0,167.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,612.0,7.0,41.0,2.0,3.0,0.0,0.0,0.0,0.0,,8.0
4707,devinad01,26.0,22.0,217.0,12.0,0.0,0.0,31.0,1162.0,455.0,181.0,34.0,135.0,194.0,2.1470000000000002,31.580000000000002,33.0,6.0,11.0,4.0,1729.0,92.0,200.0,33.0,14.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,12.0,1162.0,31.0,59.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.0
4708,devinbi99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
4709,devinha01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,7.0,5.0,0.0,2.0,0.0,0.5,15.0,0.0,0.0,0.0,0.0,16.0,1.0,5.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
4710,devinji01,1.0,1.0,2.0,2.0,1.0,0.0,0.0,33.0,15.0,9.0,0.0,1.0,3.0,0.0,7.36,0.0,3.0,0.0,0.0,50.0,0.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,42.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
4711,devinjo01,8.0,3.0,93.0,0.0,0.0,0.0,1.0,265.0,62.0,27.0,3.0,48.0,89.0,1.1989999999999998,27.74,6.0,5.0,3.0,1.0,371.0,20.0,31.0,3.0,4.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,1.0,1.0,3.0,0.375,10.8,1.0,0.0,1.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,93.0,0.0,265.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0
4712,devinmi01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,0.0,0.0,62.0,11.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
4713,devivbe01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,0.0,8.0,14.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
4714,devliar01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.0,1019.0,27078.0,2186.0,2591.0,273.0,179.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,135.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,,10.0
4715,devliji01,72.0,76.0,157.0,153.0,151.0,9.0,0.0,4215.0,1437.0,296.0,7.0,90.0,286.0,0.0,5.74,0.0,48.0,0.0,0.0,5901.0,4.0,776.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,274.0,42.0,7053.0,974.0,307.0,125.0,36.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0
4716,devliji02,11.0,10.0,23.0,21.0,17.0,0.0,1.0,511.0,161.0,64.0,3.0,58.0,90.0,0.0,29.59,0.0,19.0,18.0,0.0,749.0,2.0,116.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,5.0,2.0,0.0,2.0,5.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,23.0,0.0,510.0,4.0,46.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
4717,devliji03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
4718,devogre01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,12.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
4719,devoral01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0,0.0,0.0,460.0,101.0,17.0,8.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0
4720,devordo01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,22.0,628.0,53.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
4721,devorjo01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.0,132.0,3444.0,791.0,81.0,71.0,17.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,350.0,27.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,7.0
4722,devoywa01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,19.0,462.0,46.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
4723,devrico01,5.0,7.0,21.0,18.0,0.0,0.0,0.0,308.0,110.0,58.0,22.0,27.0,70.0,0.585,14.91,0.0,1.0,4.0,0.0,451.0,1.0,66.0,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,18.0,308.0,6.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
4724,dewalch01,2.0,0.0,2.0,2.0,2.0,0.0,0.0,42.0,13.0,1.0,0.0,5.0,6.0,0.0,0.64,0.0,0.0,0.0,0.0,60.0,0.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,42.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
4725,deweyma01,12.0,7.0,205.0,0.0,0.0,0.0,8.0,747.0,243.0,101.0,18.0,102.0,168.0,1.51,20.48,22.0,5.0,11.0,2.0,1066.0,70.0,105.0,12.0,9.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,0.0,747.0,20.0,37.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6.0
4726,dewilje01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,10.0,243.0,49.0,5.0,2.0,1.0,0.0,0.0,4.0,5.0,0.0,,,,,,,,,,,,,1.0
4727,dewitbl01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.0,275.0,7340.0,454.0,645.0,32.0,114.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,151.0,11.0,21.0,0.0,5.0,0.0,0.0,0.0,0.0,,6.0
4728,dewitma01,1.0,3.0,29.0,0.0,0.0,0.0,0.0,120.0,48.0,22.0,7.0,22.0,24.0,0.875,13.58,5.0,3.0,3.0,0.0,185.0,17.0,23.0,1.0,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,0.0,120.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
4729,dextech01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.0,0.0,19155.0,2107.0,596.0,194.0,106.0,29.0,0.0,221.0,141.0,0.0,,,,,,,,,,,,,8.0
4730,dezenza01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,12.0,327.0,82.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
4731,diamosc01,19.0,27.0,59.0,58.0,1.0,1.0,0.0,1032.0,400.0,172.0,41.0,86.0,161.0,1.2970000000000002,41.05,9.0,18.0,5.0,0.0,1478.0,1.0,192.0,6.0,11.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,58.0,1032.0,18.0,40.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
4732,diamoth01,1.0,3.0,16.0,3.0,0.0,0.0,0.0,87.0,33.0,22.0,5.0,18.0,36.0,0.295,6.83,2.0,2.0,2.0,0.0,138.0,3.0,23.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3.0,87.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
4733,diazal01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.0,172.0,5324.0,484.0,23.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,52.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0
4734,diazal02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.0,583.0,15516.0,925.0,1138.0,45.0,255.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,125.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,9.0
4735,diazal03,18.0,14.0,190.0,0.0,0.0,0.0,75.0,562.0,114.0,61.0,15.0,100.0,224.0,0.523,8.9,4.0,11.0,21.0,1.0,783.0,121.0,79.0,3.0,6.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,0.0,562.0,11.0,14.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
4736,diazar01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,8.0,246.0,5.0,19.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
4737,diazbo01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.0,869.0,23090.0,5294.0,525.0,82.0,60.0,71.0,0.0,686.0,357.0,0.0,9.0,9.0,234.0,70.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,13.0
4738,diazca01,13.0,6.0,179.0,0.0,0.0,0.0,4.0,774.0,249.0,92.0,17.0,97.0,207.0,1.7029999999999998,19.03,29.0,7.0,1.0,0.0,1103.0,77.0,107.0,13.0,7.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,0.0,1.0,2.0,0.357,3.0,1.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,179.0,0.0,774.0,17.0,33.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0
4739,diazca02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,40.0,13.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,,,,,,,,1.0
4740,diazda01,1.0,1.0,16.0,1.0,0.0,0.0,0.0,59.0,27.0,20.0,5.0,11.0,23.0,0.685,18.45,0.0,4.0,0.0,0.0,94.0,4.0,23.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,59.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
4741,diazed01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,71.0,1894.0,131.0,205.0,19.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
4742,diazed02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,12.0,327.0,27.0,35.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
4743,diazed03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,114.0,11.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
4744,diazed04,22.0,33.0,458.0,0.0,0.0,0.0,225.0,1359.0,319.0,151.0,50.0,161.0,741.0,1.561,23.64,9.0,26.0,32.0,4.0,1847.0,347.0,162.0,5.0,8.0,12.0,1.0,0.0,8.0,0.0,0.0,0.0,2.0,34.0,6.0,3.0,0.0,8.0,15.0,0.647,16.2,0.0,0.0,0.0,0.0,47.0,3.0,3.0,1.0,0.0,0.0,458.0,0.0,1359.0,16.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,34.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0
4745,diazei01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.0,577.0,15590.0,4164.0,400.0,46.0,45.0,35.0,0.0,370.0,189.0,0.0,11.0,6.0,183.0,67.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,,11.0
4746,diazel01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.0,559.0,15047.0,4282.0,315.0,54.0,34.0,29.0,69.0,287.0,107.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,10.0
4747,diazfe01,2.0,5.0,18.0,7.0,0.0,0.0,0.0,148.0,62.0,37.0,13.0,16.0,33.0,0.31,6.75,1.0,0.0,3.0,0.0,226.0,3.0,38.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,7.0,148.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
4748,diazis01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,123.0,3238.0,155.0,280.0,17.0,54.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
4749,diazja01,7.0,7.0,110.0,0.0,0.0,0.0,9.0,322.0,119.0,58.0,13.0,47.0,108.0,1.538,26.73,1.0,6.0,6.0,0.0,483.0,42.0,69.0,2.0,4.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,110.0,0.0,322.0,9.0,11.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,5.0
4750,diazjh01,2.0,2.0,16.0,7.0,0.0,0.0,0.0,135.0,51.0,24.0,4.0,27.0,32.0,1.193,22.03,0.0,0.0,3.0,0.0,214.0,7.0,28.0,0.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,7.0,135.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
4751,diazjo01,0.0,0.0,5.0,0.0,0.0,0.0,0.0,23.0,11.0,8.0,2.0,9.0,5.0,0.6779999999999999,10.8,0.0,3.0,2.0,0.0,44.0,2.0,9.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
4752,diazjo02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,15.0,502.0,28.0,40.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
4753,diazjo03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,77.0,1916.0,114.0,111.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
4754,diazju01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
4755,diazju02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,108.0,8.0,9.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
4756,diazju03,4.0,7.0,173.0,0.0,0.0,0.0,1.0,504.0,155.0,75.0,24.0,66.0,172.0,0.978,16.4,10.0,15.0,4.0,1.0,715.0,44.0,82.0,5.0,6.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,173.0,0.0,504.0,8.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
4757,diazle01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,86.0,2261.0,670.0,72.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,3.0
4758,diazma01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.0,195.0,5558.0,322.0,535.0,22.0,115.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,9.0
4759,diazma02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.0,419.0,11148.0,823.0,22.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,69.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0
4760,diazmi01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,169.0,4057.0,925.0,60.0,14.0,58.0,2.0,0.0,4.0,1.0,0.0,,,,,,,,,,,,,4.0
4761,diazmi02,6.0,2.0,88.0,8.0,0.0,0.0,1.0,382.0,109.0,68.0,22.0,64.0,132.0,1.296,26.0,2.0,8.0,5.0,1.0,549.0,25.0,72.0,3.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,8.0,382.0,5.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.0
4762,diazro01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,34.0,873.0,193.0,24.0,2.0,2.0,7.0,0.0,27.0,10.0,0.0,,,,,,,,,,,,,2.0
4763,diazvi01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,111.0,2932.0,224.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,4.0
4764,diazya01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.0,596.0,15455.0,2633.0,595.0,33.0,267.0,0.0,0.0,0.0,0.0,0.0,23.0,17.0,435.0,79.0,17.0,2.0,13.0,0.0,0.0,0.0,0.0,,8.0
4765,diazya02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.0,159.0,4338.0,1422.0,70.0,11.0,28.0,1.0,37.0,116.0,39.0,0.0,6.0,2.0,87.0,34.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,,3.0
4766,diazye01,0.0,2.0,21.0,0.0,0.0,0.0,0.0,77.0,26.0,17.0,5.0,16.0,21.0,0.5880000000000001,32.4,1.0,0.0,1.0,0.0,119.0,10.0,18.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,0.0,77.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
4767,diazyi01,1.0,1.0,7.0,4.0,0.0,0.0,0.0,85.0,27.0,12.0,3.0,12.0,19.0,0.257,3.81,0.0,1.0,0.0,0.0,119.0,1.0,13.0,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.0,85.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
4768,diazyu01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
4769,dibblro01,27.0,25.0,385.0,0.0,0.0,0.0,89.0,1431.0,332.0,158.0,27.0,238.0,645.0,1.588,32.900000000000006,25.0,36.0,12.0,3.0,1979.0,204.0,169.0,20.0,24.0,21.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,29.0,3.0,0.0,0.0,2.0,14.0,0.188,0.0,0.0,1.0,0.0,0.0,33.0,3.0,0.0,0.0,0.0,1.0,385.0,0.0,1431.0,23.0,32.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0
4770,dibutpe01,3.0,0.0,8.0,2.0,2.0,0.0,0.0,110.0,27.0,9.0,1.0,12.0,15.0,1.18,2.21,0.0,0.0,0.0,0.0,145.0,5.0,11.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,2.0
4771,dickeal01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,206.0,5232.0,341.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6.0
4772,dickebi01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708.0,0.0,0.0,7965.0,954.0,108.0,137.0,76.0,0.0,0.0,0.0,0.0,38.0,38.0,1020.0,223.0,19.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,17.0
4773,dickebu01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.0,0.0,10968.0,702.0,118.0,149.0,17.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,7.0
4774,dickech01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0,157.0,4656.0,378.0,9.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0
4775,dickeco01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,821.0,758.0,19244.0,1387.0,22.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,165.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0
4776,dickege01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0
4777,dickege02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,0.0,0.0,560.0,71.0,17.0,15.0,15.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,6.0
